circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,SULTANPOOR,EV CHARGING STATIONS,9,1,1.0,2175.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,EV CHARGING STATIONS,9,2,2.0,1042.0,60.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,EV CHARGING STATIONS,9,1,1.0,4156.0,74.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,BUDHERA,EV CHARGING STATIONS,9,2,2.0,4531.0,115.0
SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,EV CHARGING STATIONS,9,1,1.0,3175.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,372.0,8.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,EV CHARGING STATIONS,9,1,1.0,59.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,EV CHARGING STATIONS,9,1,1.0,40.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,EV CHARGING STATIONS,9,1,1.0,583.0,51.0
SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),EV CHARGING STATIONS,9,1,1.0,7304.0,54.0
SANGAREDDY,PATANCHERU,GUMMADIDALA,GADDAPOTHARAM,BONTHAPALLY (HV),EV CHARGING STATIONS,9,1,1.0,4345.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,AE SERVICES RURAL M SRISHAILAM,EV CHARGING STATIONS,9,1,1.0,8197.0,54.0
SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,EV CHARGING STATIONS,9,2,2.0,10588.0,108.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,EV CHARGING STATIONS,9,1,1.0,981.0,31.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,EV CHARGING STATIONS,9,1,1.0,3549.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGO S COLONY,EV CHARGING STATIONS,9,2,2.0,15732.0,108.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGOS COLONY SECTOR III,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,BADANGPET,CT METERS,EV CHARGING STATIONS,9,6,6.0,11909.0,324.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,R.S.S.GROUNDS,EV CHARGING STATIONS,9,1,1.0,8599.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,"SECTOR-5,NGOS COLONY",EV CHARGING STATIONS,9,1,1.0,1164.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,SAGAR ENCLAVE,EV CHARGING STATIONS,9,1,1.0,27853.0,53.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,VIJAYAPURI COLONY PHASE - I,EV CHARGING STATIONS,9,1,1.0,9759.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,VIVEKANANDA NAGAR,EV CHARGING STATIONS,9,1,1.0,5995.0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,YASHODA NAGAR,EV CHARGING STATIONS,9,1,1.0,2351.0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,MEERPET,MEERPET JILLELGUDA CT METERS,EV CHARGING STATIONS,9,2,2.0,17879.0,108.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,802.0,22.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,PHASE5,EV CHARGING STATIONS,9,1,1.0,32.0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,0.0,30.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,LENIN NAGAR,BADANGPET,EV CHARGING STATIONS,9,2,2.0,1288.0,108.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,GOUTHAMI NAGAR,EV CHARGING STATIONS,9,1,1.0,27248.0,79.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ROCK TOWN-II,EV CHARGING STATIONS,9,1,1.0,16913.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,SAI NAGAR COLONY-3,EV CHARGING STATIONS,9,1,1.0,32516.0,53.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,SRINIVASA HILLS,EV CHARGING STATIONS,9,1,1.0,9157.0,64.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,HAYATH NAGAR,R K PURAM,EV CHARGING STATIONS,9,1,1.0,1129.0,30.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,EV CHARGING STATIONS,9,1,1.0,167.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,TYAGA RAYA NAGAR,EV CHARGING STATIONS,9,1,1.0,36.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,VIJAYA GARDEN,EV CHARGING STATIONS,9,1,1.0,6071.0,65.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,NEW INDIRA NAGAR,EV CHARGING STATIONS,9,1,1.0,507.0,54.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,NEW NAGOLE,EV CHARGING STATIONS,9,1,1.0,5221.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,ABDULLA PUR METT,EV CHARGING STATIONS,9,2,2.0,6209.0,108.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,RAMAKRISHNAPURAM,VIJAYA PURI,EV CHARGING STATIONS,9,2,2.0,11658.0,108.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,MANNE GUDA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,44061.0,142.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,BALJAGUDA & JANACHATANIAH 6319,EV CHARGING STATIONS,9,1,1.0,1813.0,22.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,BATA SINGARAM,EV CHARGING STATIONS,9,1,1.0,229.0,30.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,BATASINGARAM,EV CHARGING STATIONS,9,1,1.0,418.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,EV CHARGING STATIONS,9,1,1.0,773.0,30.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,JAFFAR GUDA,EV CHARGING STATIONS,9,1,1.0,543.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,PATI GUDA,EV CHARGING STATIONS,9,1,1.0,13886.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,540.0,108.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHANDRAPURI COLONY,EV CHARGING STATIONS,9,1,1.0,6264.0,65.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,KOTHA GUDA,EV CHARGING STATIONS,9,1,1.0,180.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,EV CHARGING STATIONS,9,1,1.0,886.0,13.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,ABDULLAPURMET,OUTER RING ROAD,EV CHARGING STATIONS,9,2,2.0,527.0,108.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,EV CHARGING STATIONS,9,1,1.0,3.0,7.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,EV CHARGING STATIONS,9,1,1.0,15736.0,53.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,ADIBATLA,EV CHARGING STATIONS,9,4,4.0,15220.0,310.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,CHINTA PALLY GUDA,EV CHARGING STATIONS,9,1,1.0,146.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,EV CHARGING STATIONS,9,1,1.0,1308.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,812.0,61.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,PEDDA AMBERPET HIGHWAY 6328,EV CHARGING STATIONS,9,1,1.0,7394.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ADARSHNAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,10216.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,6980.0,21.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,M. P. PATEL GUDA,EV CHARGING STATIONS,9,1,1.0,1506.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ARUNODAYA COLONY-II,EV CHARGING STATIONS,9,1,1.0,4101.0,63.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SURYODAYANAGAR COL,EV CHARGING STATIONS,9,1,1.0,20079.0,53.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY RD 1 2 3 4 5 & 6317,EV CHARGING STATIONS,9,1,1.0,32.0,54.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,MANGAL PALLY,EV CHARGING STATIONS,9,2,1.0,9.0,174.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,INJAPUR,INJAPUR,EV CHARGING STATIONS,9,2,2.0,685.0,84.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),EV CHARGING STATIONS,9,2,2.0,6610.0,35.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),EV CHARGING STATIONS,9,2,2.0,63.0,4.0
SECUNDERABAD,BOWENPALLY,BALANAGAR,BALANAGAR,SVCIE-CT METER (GRP-M),EV CHARGING STATIONS,9,2,1.0,2769.0,108.0
SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,C.T.METER  GRC (GRP-M),EV CHARGING STATIONS,9,3,3.0,49681.0,229.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,ASBESTOS CLY-II 415-812(GRP-B),EV CHARGING STATIONS,9,1,1.0,0.0,2.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),EV CHARGING STATIONS,9,1,,0.0,2.0
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,RR NAGAR & PS COLONY (GRP-M),EV CHARGING STATIONS,9,1,1.0,5447.0,54.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,NEW BOWENPALLY,BORE-ST-GRC(AGL) (GRP-M),EV CHARGING STATIONS,9,1,1.0,8154.0,15.0
SECUNDERABAD,BOWENPALLY,BOWENPALLY,OLD BOWENPALLY,CT METERS (GRP-M),EV CHARGING STATIONS,9,2,2.0,32417.0,131.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,LALBAZAR,CT METERS (GRP-M),EV CHARGING STATIONS,9,1,1.0,10035.0,114.8
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,KARKHANA,CT METERS KARKHANA (GRP-M),EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,R.P. NILAYAM,HIGH VALVE-CT METERS (GRP-M),EV CHARGING STATIONS,9,3,3.0,44864.0,283.6
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,CT METERS (GRP-M),EV CHARGING STATIONS,9,2,2.0,0.0,108.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,MARREDPALLY,EAST MARRED PALLY (GRP-A),EV CHARGING STATIONS,9,1,1.0,93.0,8.0
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,CT METERS (GRP-M),EV CHARGING STATIONS,9,1,1.0,32.0,54.0
SECUNDERABAD,SECUNDERABAD,MAREDPALLY,GYMKHANA,CT METERS (GRP-M),EV CHARGING STATIONS,9,2,2.0,18580.0,94.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,LALLAGUDA,C T METERS,EV CHARGING STATIONS,9,2,2.0,21884.0,169.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,GRC HV CLOCK TOWER,EV CHARGING STATIONS,9,1,1.0,0.0,15.0
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,ONLY CT METERS,EV CHARGING STATIONS,9,2,2.0,10424.0,108.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,PADMARAO NAGAR,C T METERS,EV CHARGING STATIONS,9,1,1.0,9080.0,54.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,CT METERS,EV CHARGING STATIONS,9,3,3.0,39904.0,134.0
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE  A,EV CHARGING STATIONS,9,1,1.0,44.0,10.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,C T METERS,EV CHARGING STATIONS,9,4,4.0,50642.0,298.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GOKUL NAGAR,EV CHARGING STATIONS,9,1,1.0,308.0,5.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,GRC HV TARNAKA,EV CHARGING STATIONS,9,1,1.0,9461.0,10.0
SECUNDERABAD,PARADISE,PADMA RAO NAGAR,TARNAKA,RAVINDERA NAGAR NORTH,EV CHARGING STATIONS,9,1,1.0,3576.0,15.0
SIDDIPET,SIDDIPET,DUBBAK,AKBARPET-BHOMPALLY,BHOOMPALLY,EV CHARGING STATIONS,9,1,1.0,128.0,54.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,EV CHARGING STATIONS,9,3,3.0,2472.0,133.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,ASST ENGINEER TOWN-II,EV CHARGING STATIONS,9,1,1.0,338.0,30.0
SIDDIPET,GAJWEL,MULUGU,MULUGU,CH.TIMMAPUR,EV CHARGING STATIONS,9,1,1.0,1049.0,54.0
SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,THIMMAREDDY PALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SIDDIPET,GAJWEL,TUKKAPUR,KONDAPAK,VELKATTA,EV CHARGING STATIONS,9,1,1.0,25.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,BURUGUPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,ENSANPALLY,EV CHARGING STATIONS,9,1,1.0,3.0,54.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,EV CHARGING STATIONS,9,2,2.0,382.0,84.0
SIDDIPET,GAJWEL,GAJWEL,GAJWEL,GAJWEL,EV CHARGING STATIONS,9,2,2.0,182.0,108.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,GOWRARAM,EV CHARGING STATIONS,9,2,2.0,8782.0,117.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-I,AE TOWN-1-HV,EV CHARGING STATIONS,9,2,2.0,12472.0,118.0
SIDDIPET,SIDDIPET,SIDDIPET RURAL,MEDIPALLY,ANANTA SAGAR,EV CHARGING STATIONS,9,1,1.0,2315.0,54.0
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,KODAKANDLA,EV CHARGING STATIONS,9,1,1.0,309.0,54.0
SURYAPET,HUZURNAGAR,HUZURNAGAR,HUZURNAGAR TOWN,REDDY BAZAR,EV CHARGING STATIONS,9,1,1.0,620.0,30.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,MUKUNDAPURAM,EV CHARGING STATIONS,9,1,1.0,261.0,54.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,TADVAI,EV CHARGING STATIONS,9,1,1.0,2306.0,54.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,RAYANGUDEM,EV CHARGING STATIONS,9,4,3.0,11764.0,259.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI A,EV CHARGING STATIONS,9,3,3.0,2279.0,162.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,EV CHARGING STATIONS,9,1,1.0,20.0,15.0
SURYAPET,SURYAPET,D NAGARAM,J.R.GUDEM,THIMAPUR.A,EV CHARGING STATIONS,9,1,1.0,141.0,54.0
SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,DURAJPALLY,EV CHARGING STATIONS,9,2,2.0,1248.0,108.0
SURYAPET,HUZURNAGAR,MUNAGALA,ANANTHAGIRI,SHANTHINAGAR,EV CHARGING STATIONS,9,1,1.0,90.0,54.0
SURYAPET,HUZURNAGAR,MUNAGALA,MOTHY,HUSSAINABAD,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SURYAPET,SURYAPET,SURYAPET RURAL,CHIVEMLA,UNDRUGONDA,EV CHARGING STATIONS,9,1,1.0,1534.0,54.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,EV CHARGING STATIONS,9,2,2.0,325.0,78.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,CT METER,EV CHARGING STATIONS,9,2,2.0,956.0,69.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,NALLABANDAGUDEM  A,EV CHARGING STATIONS,9,1,1.0,57.0,55.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,THAMMARA,EV CHARGING STATIONS,9,1,1.0,34.0,54.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,EV CHARGING STATIONS,9,1,1.0,1460.0,30.0
SURYAPET,HUZURNAGAR,MUNAGALA,MUNAGALA,AKUPAMLA,EV CHARGING STATIONS,9,2,2.0,3408.0,113.0
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,IMAMPETA,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,BALAJI NAGAR ,EV CHARGING STATIONS,9,1,1.0,1200.0,54.0
VIKARABAD,VIKARABAD,PARGI,PUDUR,GANGU PALLY,EV CHARGING STATIONS,9,1,1.0,578.0,54.0
VIKARABAD,VIKARABAD,PARGI,PARGI,PARGI HV,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,PEBBAIR,RANGAPUR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
WANAPARTHY,WANAPARTHY,WANAPARTHY,WANAPARTHY RURA,NAGAVARAM,EV CHARGING STATIONS,9,1,1.0,3339.0,54.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,AMADABAKULA,EV CHARGING STATIONS,9,1,1.0,3.0,54.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,KANIMETTA,EV CHARGING STATIONS,9,2,2.0,0.0,80.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,MUMMALLAPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,PALEM,EV CHARGING STATIONS,9,1,1.0,1593.0,54.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,MULAKALAPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,BHONGIR(T),EV CHARGING STATIONS,9,3,3.0,5602.0,180.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,HANUMAPUR,EV CHARGING STATIONS,9,1,1.0,451.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,PAGIDIPALLY,EV CHARGING STATIONS,9,2,2.0,3081.0,108.0
YADADRI,BHONGIR,BHONGIR,BHONGIR - TOWN,SANJEEVA NAGAR HANMANWADA,EV CHARGING STATIONS,9,1,1.0,7322.0,60.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,JAMMAPUR,EV CHARGING STATIONS,9,1,1.0,1535.0,54.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,RAIGIR ,EV CHARGING STATIONS,9,5,5.0,15479.0,251.38
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,WADAIGUDEM,EV CHARGING STATIONS,9,1,1.0,597.0,55.0
YADADRI,BHONGIR,BHONGIR,BHONGIR _ RURAL,YUSUFNAGAR,EV CHARGING STATIONS,9,1,,0.0,60.0
YADADRI,BHONGIR,ALER,ALAIR,BAHADURPET,EV CHARGING STATIONS,9,1,1.0,2207.0,120.0
YADADRI,BHONGIR,ALER,ALAIR,"JMJ SCHOOL,BERAPA TEMPLE,MILK ",EV CHARGING STATIONS,9,1,1.0,58.0,54.0
YADADRI,BHONGIR,ALER,ALAIR,TANGUTOOR,EV CHARGING STATIONS,9,1,1.0,557.0,54.0
YADADRI,BHONGIR,BHONGIR,M.T.PALLY,VASALAMARRY,EV CHARGING STATIONS,9,1,1.0,58.0,54.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,BIBINAGR HQ,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,B. CYCLE,EV CHARGING STATIONS,9,1,1.0,58.0,60.0
YADADRI,CHOUTUPPAL,RAMANNAPET,RAMANNAPET,BHOGARAM,EV CHARGING STATIONS,9,1,1.0,52.0,54.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,GUDOOR,EV CHARGING STATIONS,9,1,1.0,60.0,54.0
YADADRI,BHONGIR,BIBINAGAR,BIBINAGAR,KONDAMADUGU,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LAKKARAM,EV CHARGING STATIONS,9,1,1.0,19.0,54.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,EV CHARGING STATIONS,9,2,2.0,4388.0,94.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,MALKAPOOR,EV CHARGING STATIONS,9,1,1.0,674.0,40.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,PANTHANGI,EV CHARGING STATIONS,9,2,2.0,1218.0,108.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,TOOFRAN PET,EV CHARGING STATIONS,9,3,3.0,2963.0,168.0
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,YELLAGIRI,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
