Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIRMAL,NIRMAL,KHANAPUR,MAMDA,MAMDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2,50.0
NIZAMABAD,DICHPALLY,DICHPALLY,INDALWAI,CHANDRAYANPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,2,1,1511,86.0
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,B.R.NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
NIZAMABAD,DICHPALLY,DICHPALLY,INDALWAI,THIRUMANPALLY - (I),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,NANDIPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
WARANGAL,WARANGAL,SHAMBUNIPET,MAMNOOR,THIMAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1227,50.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,NUSTULAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,15.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(SOUTH),BHIKNOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,11,120.0
KHAMMAM,KHAMMAM,PEDDA GOPATHI,PEDDA GOPATHI,THANIKELLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,554,50.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,715,20.0
NIRMAL,BHAINSA,BASAR,BASAR,BASAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,0.054
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 2,J CIRCLE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1693,50.0
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,206,25.0
KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2971,30.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,NON SLAB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2389,50.0
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,CHOPPADANDI,CHOPPADANDI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,65,50.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,CHINA VENKATAGIRI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,60.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,GURRALAPADU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4483,50.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,MADDULAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
KHAMMAM,WYRA,WYRA,WYRA,STAGE PINAPAKA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,41,50.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,VELIKATTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,KNR WEST,CHINTHAKUNTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,757,50.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,817,30.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NSPT ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,KALWARAL,9,ELECTRIC VEHICLE CHARGING STATIONS,3,2,1096,220.0
NIRMAL,BHAINSA,BHAINSA,BHAINSA - TOWN,NIRMAL ROAD AREA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,8,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,KOTHAPALLY,SALEHNAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,528,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,SADASIVANAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2,50.0
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,THUMMALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,619,50.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),DUBBA THANDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,240,50.0
MANCHERIAL,MANCHERIAL,CHENNUR,BHEEMARAM,BHEEMARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,54.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,YELLAREDDY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,63,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,VELPUGONDA,PALVANCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,0.054
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,MUQUDUMPUR,MOQDUMPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,10,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 1,DOCTOR STREET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 2,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,29,30.05
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,BHEEMRAOPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
MANCHERIAL,MANCHERIAL,CHENNUR,CHENNUR,CHENNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,1,44,84.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A5,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
ADILABAD,ADILABAD,ECHODA,ECHODA,ADEGAON (B),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,SEETHAGONDHI,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,0,150.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,805,106.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),BURUGUDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,LAKSHMIPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1103,30.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1413,75.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,521,30.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,816,30.0
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,JANNEPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,0.054
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1702,45.0
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,KAMMARPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,111,100.0
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,BARDIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,1182,159.0
PEDDAPALLY,MANTHANI,Manthani,RAMAGIRI,KALVACHERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,24,56.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,BOMPALLY,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,485,30.0
WARANGAL,WARANGAL,WARANGAL,A.J.MILLS,KASIBUGGA-II,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,53.0
NIRMAL,NIRMAL,NIRMAL,SOAN,SOAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,778,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,MENTRAJPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,99,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,SUDDAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2487,80.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,ARGUL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4222,50.0
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,MORTHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
WARANGAL,WARANGAL,WARANGAL,STATION ROAD,STATION ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2,53.0
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NARSAPUR (G),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,87,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N10,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,583,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1992,45.0
NIZAMABAD,ARMOOR,PERKIT,MUPKAL,MUPKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1448,50.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,4,4,2159,190.0
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KATIKANAPALLY  (REC)          ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,27,56.0
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,YELLAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1406,54.0
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,119,79.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2669,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,2361,136.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,POLASA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,SHAYAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,514,53.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,KAZIPET,KAZIPET MAIN ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3,53.0
JAGITYAL,METPALLY,METPALLY,METPALLY TOWN 2,METPALLY TOWN 2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
KAMAREDDY,BANSWADA,PITLAM,PITLAM,PITLAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1450,50.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,MADIKONDA,MADIKONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,8301,100.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,DARGA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,53.0
JANGAON,GHANPUR,GHANPUR,GHANPUR (TOWN),GHANPUR (T) (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,724,50.0
JANGAON,GHANPUR,GHANPUR,RAJAVARAM,CHINNAPENDIAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,50.0
JANGAON,JANGAON,JANGAON,BACHANNAPET,BACHANNAPET (HQ),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,81,2.5
BHUPALAPALLY,MULUGU,MULUG,MALLAMPALLY,MALLAMPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,289,120.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1782,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DURGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1704,56.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,176,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,ORUGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,1,1276,170.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,411,28.0
JANGAON,JANGAON,JANGAON,JANGAON (T),GEETA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,82,120.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,MULUGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,119,120.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,PEDDAMMAGADDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1313,30.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
JANGAON,GHANPUR,PALAKURTHY,KODAKANDLA,GIRINI THANDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3,120.0
BHUPALAPALLY,MULUGU,MULUG,PASARA,PASRA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,236,120.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,737,30.0
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,DHARMAPURI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,834,50.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,132,30.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,AYYANNA PALEM-CG,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,PERAIGUDEM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
JAGITYAL,JAGITYAL,DHARMAPURI,NERELLA,RAYAPATNAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,114,50.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,DHAROOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,HASANPARTHY  (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,NEDIGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0,60.05
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1986,30.0
BHUPALAPALLY,MULUGU,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,30.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,YELLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,222,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1,106.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,RAGHUNATHAPALLY (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,ELKATHURTHY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,161,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,826,55.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,KALLUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,443,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,DEVANPALLY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,0.03
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,VAVILALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,SATHUPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,INDARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,684,80.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,467,45.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,GUDIPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,265,100.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,HOUSING BOARD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3584,63.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,ALGUNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),TEKRIYAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,25.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,NASPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,37,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,THIMMAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,0.054
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),BASWAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,4644,104.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,TEAGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,32,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GATTEPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,42,50.0
