Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,BARDIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,3669,159.0
PEDDAPALLY,MANTHANI,Manthani,RAMAGIRI,KALVACHERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,50,56.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,BOMPALLY,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,415,30.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,MENTRAJPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,417,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,SUDDAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,5449,80.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,ARGUL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2422,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L4,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
RAJANNA SIRICILLA,VEMULAWADA,VEMULAWADA,VEMULAWADA TOWN,THIPPAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1187,30.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,BODAGUTTAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1221,86.0
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,B.R.NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-V,GOPANPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
NIZAMABAD,ARMOOR,MORTHAD,KAMMARPALLY,KAMMARPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1591,100.0
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,DONKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,712,50.0
NIZAMABAD,ARMOOR,MORTHAD,MORTHAD,MORTHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N10,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2469,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,3934,165.0
WARANGAL,WARANGAL,SHAMBUNIPET,MAMNOOR,THIMAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3219,50.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,4,4,5787,190.0
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KATIKANAPALLY  (REC)          ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,34,56.0
WARANGAL,WARANGAL,WARANGAL,A.J.MILLS,KASIBUGGA-II,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,53.0
NIZAMABAD,DICHPALLY,DICHPALLY,DHARPALLY,DHARPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
PEDDAPALLY,MANTHANI,GODAVARIKHANI,MARKANDEYA COLONY,MARKANDEYA COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
NIZAMABAD,ARMOOR,PERKIT,MUPKAL,MUPKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2622,50.0
NIZAMABAD,DICHPALLY,DICHPALLY,DICHPALLY,DICHPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,998,30.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,POOSALA       ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2117,50.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,SULTANABAD    ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
WARANGAL,WARANGAL,WARANGAL,STATION ROAD,STATION ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,53.0
NIZAMABAD,ARMOOR,PERKIT,PERKIT,PERKIT,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,4125,100.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,ACHANPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,35,54.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,BHEEMUNIGUTTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,GOSHALA AND MARKET ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
RAJANNA SIRICILLA,VEMULAWADA,VEMULAWADA URBAN,VEMULAWADA URBAN,THETTUKUNTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2140,50.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,RAYAPARTHI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,400,50.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-II,AZAM GUNJ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,54.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-II,OLD BODHAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,56.0
NIZAMABAD,DICHPALLY,DICHPALLY,INDALWAI,GANNARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,253,50.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,PRASANTHINAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,YELLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,332,30.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,ELKATHURTHY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,38,30.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,MANNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0,240.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,SEETHAGONDHI,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,95,150.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1167,106.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5,30.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,PERAIGUDEM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),BURUGUDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,PENCHIKALPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,PEDDAMMAGADDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1176,30.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2496,120.0
JAGITYAL,JAGITYAL,DHARMAPURI,BUGGARAM,RAYAPATNAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,206,50.0
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,DHARMAPURI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,746,50.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KATANSKAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,30.0
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,YELLAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,6177,54.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,KALLUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,355,25.0
KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1980,30.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,INDARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,479,120.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,985,80.0
MANCHERIAL,MANCHERIAL,LUXETTIPET,LUXETTIPET,ITKIYAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
MULUGU,MULUGU,THADVAI,PASARA,PASRA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,18,120.0
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,CHOPPADANDI,CHOPPADANDI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,818,50.0
NIRMAL,NIRMAL,KHANAPUR,MAMDA,BOORGUPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0,170.0
NIZAMABAD,ARMOOR,ARMOOR,ARMOOR,ANKAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,0,0,120.0
KHAMMAM,WYRA,WYRA,PEDDA GOPATHI,THANIKELLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1750,50.0
KHAMMAM,WYRA,WYRA,WYRA,STAGE PINAPAKA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,305,50.0
NIRMAL,NIRMAL,KHANAPUR,MAMDA,MAMDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4,50.0
NIZAMABAD,ARMOOR,ARMOOR,ARMOOR-TOWN2,A2 ZONE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2844,50.0
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,ANJANAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL (T),BHEEMGAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
MULUGU,ETURNAGARAM,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,27,30.0
NIRMAL,BHAINSA,BASAR,BASAR,BASAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,104,0.054
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,NARAYANAPURAM-B,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,139,60.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,KOTHAPALLY,SALEHNAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4758,50.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,MANCHUKONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1969,30.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NSPT ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,VELIKATTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,36,120.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,GUDIPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0,100.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,MUQUDUMPUR,MOQDUMPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2580,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 1,DOCTOR STREET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
NIRMAL,NIRMAL,NIRMAL,NIRMAL-TOWN3,DIVYA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1870,45.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,CHINA VENKATAGIRI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7397,60.0
MAHABUBABAD,THORRUR,THORRUR,THORRUR(T),DUBBA THANDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2123,50.0
NIRMAL,NIRMAL,NIRMAL,SOAN,KADTHAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,63,120.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,VAVILALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,110,54.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,GURRALAPADU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,10493,50.0
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,MADDULAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,18613,120.0
MAHABUBABAD,THORRUR,MARIPEDA,MARIPEDA,MARIPEDA TOWN 2,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,4,80.0
NIRMAL,NIRMAL,NIRMAL,SOAN,SOAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3485,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,HOUSING BOARD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7437,63.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,NASPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,19,50.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,TEAGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,278,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,ALGUNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3726,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,THIMMAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,THUMMALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2248,50.0
NIRMAL,NIRMAL,NIRMAL RURAL,DILWARPUR,NARSAPUR (G),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1083,50.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANDAMARRY,ANDUGULPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,48,120.0
NIRMAL,BHAINSA,BHAINSA,BHAINSA - TOWN,NIRMAL ROAD AREA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,62,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,CHENJERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,154,120.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GATTEPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,685,50.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,NUSTULAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,15.0
JANGAON,JANGAON,JANGAON,JANGAON (T),GEETA NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,18,120.0
JANGAON,JANGAON,JANGAON,JANGAON TOWN-II,AMBEDKAR NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,66,114.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,NON SLAB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7346,50.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 9,T CIRCLE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1476,120.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,POLASA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
JANGAON,JANGAON,JANGAON,PEMBARTHY,PEMBARTHI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,859,20.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,KNR WEST,CHINTHAKUNTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2612,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,KALWARAL,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,2259,220.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,SADASIVANAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,NEDIGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,138,110.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,RAGHUNATHAPALLY (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1953,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,YELLAREDDY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1087,50.0
JAGITYAL,METPALLY,METPALLY,METPALLY TOWN 2,METPALLY TOWN 2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
JANGAON,GHANPUR,GHANPUR,GHANPUR (TOWN),GHANPUR (T) (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,VELPUGONDA,PALVANCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
JANGAON,GHANPUR,GHANPUR,RAJAVARAM,CHINNAPENDIAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,50.0
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A5,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,56.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,54.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,DEVANPALLY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0,84.0
KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1113,45.0
KAMAREDDY,BANSWADA,PITLAM,PITLAM,PITLAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4452,50.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),ANTHAMPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1084,54.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),BASWAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,7241,104.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),TEKRIYAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,25.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,DHAROOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5690,50.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,HASNABAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,88,120.0
JANGAON,JANGAON,JANGAON,BACHANNAPET,BACHANNAPET (HQ),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,118,2.5
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(SOUTH),BHIKNOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,113,120.0
JANGAON,GHANPUR,PALAKURTHY,KODAKANDLA,GIRINI THANDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,34,120.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 2,J CIRCLE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,50.0
KAMAREDDY,BANSWADA,BICHKUNDA,BICHKUNDA,KANDARPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1008,28.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DURGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,6481,56.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,21,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,251,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,ORUGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2426,170.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,BAMBARA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,120.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2872,30.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2215,75.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5000,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1,106.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY,PULLURI RAMAIAHPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4,120.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1029,55.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,157,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,100,79.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,446,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,13692,136.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1245,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,LAKSHMIPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2314,60.0
