Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
KHAMMAM,KHAMMAM RURAL,YEDULAPURAM,YEDULAPURAM,MADDULAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,21324.0,120.0
NIZAMABAD,ARMOOR,PERKIT,MUPKAL,MUPKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1714.0,50.0
NIZAMABAD,DICHPALLY,DICHPALLY,DICHPALLY,DICHPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,210.0,30.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,INDARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,98.0,120.0
MANCHERIAL,MANCHERIAL,CHENNUR,JAIPUR,JAIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1141.0,80.0
MULUGU,ETURNAGARAM,N. VENKATAPURAM,N.V.PURAM,N V PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,56.0,30.0
NIRMAL,BHAINSA,BASAR,BASAR,BASAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,88.0,0.054
NIZAMABAD,ARMOOR,PERKIT,PERKIT,PERKIT,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,5229.0,100.0
KHAMMAM,SATHUPALLY,PENUBALLY,PENUBALLY,THUMMALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1456.0,50.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,ACHANPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,BHEEMUNIGUTTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-I,GOSHALA AND MARKET ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-II,AZAM GUNJ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
NIZAMABAD,DICHPALLY,DICHPALLY,INDALWAI,CHANDRAYANPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,190.0,50.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,HAZIPUR,GUDIPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0.0,100.0
NIRMAL,NIRMAL,NIRMAL RURAL,NIRMAL - RURAL,YELLAPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4476.0,54.0
NIZAMABAD,BODHAN,BODHAN,BODHAN TOWN-II,OLD BODHAN,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
NIZAMABAD,DICHPALLY,DICHPALLY,INDALWAI,THIRUMANPALLY - (I),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,KISTARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,631.0,30.0
KHAMMAM,MADHIRA,MADHIRA,MADHIRA,MADHIRA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
KHAMMAM,SATHUPALLY,SATHUPALLY,SATHUPALLY,SATHUPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
NIRMAL,NIRMAL,KHANAPUR,MAMDA,BOORGUPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0.0,170.0
NIZAMABAD,ARMOOR,ARMOOR,ARMOOR-TOWN2,A2 ZONE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2540.0,50.0
KHAMMAM,KHAMMAM,KHAMMAM(T),KHAMMAM TOWN-2,ZONE (7)  KHAMMAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2700.0,30.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Rural,MUQUDUMPUR,MOQDUMPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,460.0,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 1,DOCTOR STREET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,DHAROOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1748.0,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,KALWARAL,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,1933.0,220.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 3,VAVILALA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
JAGITYAL,JAGITYAL,Jagitial Town,CHELGAL,HASNABAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,90.0,120.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,NEDIGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,132.0,110.0
JANGAON,JANGAON,RAGHUNATHPALLY,RAGHUNATHPALLY,RAGHUNATHAPALLY (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1293.0,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,SADASIVANAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4.0,50.0
KARIMNAGAR,KARIMNAGAR,Karimnagar Town,KRN TOWN 8,HOUSING BOARD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,7248.0,63.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,S S NAGAR,YELLAREDDY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1020.0,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Rural,VELPUGONDA,PALVANCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,ALGUNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,ALUGUNUR,THIMMAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
KAMAREDDY,BANSWADA,BANSWADA,BANSWADA,BANSWADA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-I,A5,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-II,A2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,CHENJERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,129.0,120.0
KARIMNAGAR,KARIMNAGAR RURAL,ALUGUNOOR,CHENJARLA,GATTEPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,449.0,50.0
KARIMNAGAR,KARIMNAGAR RURAL,NUSTHULAPUR,NUTSULAPOOR,NUSTULAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,15.0
KHAMMAM,KHAMMAM,RAGUNADAPALEM,MANCHUKONDA,MANCHUKONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
JAGITYAL,JAGITYAL,Jagitial Town,POLASA,POLASA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,DEVANPALLY (A),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY TOWN-III,KAMAREDDY TOWN II,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0.0,84.0
KAMAREDDY,BANSWADA,BANSWADA,BIRKUR,BIRKUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,28.0,30.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),PATHARAJAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1007.0,45.0
KAMAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,YELLAREDDY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
NIZAMABAD,NIZAMABAD,NAVIPET,JANNEPALLY,JANNEPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
WARANGAL,WARANGAL,MULUGU ROAD,POCHAMMA MAIDAN,POCHAMMAMAIDAN,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2224.0,86.0
PEDDAPALLY,MANTHANI,Manthani,RAMAGIRI,KALVACHERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,45.0,56.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,BOMPALLY,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,281.0,30.0
WARANGAL,WARANGAL,SHAMBUNIPET,KARIMABAD,B.R.NAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
RAJANNA SIRICILLA,VEMULAWADA,VEMULAWADA,VEMULAWADA TOWN,THIPPAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,775.0,30.0
WARANGAL,WARANGAL,SHAMBUNIPET,MAMNOOR,THIMAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2774.0,50.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,BASANTHNAGAR,BODAGUTTAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2.0,30.0
WARANGAL,WARANGAL,WARANGAL,A.J.MILLS,KASIBUGGA-II,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,53.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,DISTRIBUTION-V,GOPANPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 2,SHUBASHNAGAR,N10,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1428.0,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD TOWN 3,BOURGAON,BORGAON (P),9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,2979.0,165.0
PEDDAPALLY,MANTHANI,RAMAGUNDAM,RAMAGUNDAM,MOGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,4,4,3785.0,190.0
PEDDAPALLY,PEDDAPALLY,DHARMARAM,DHARMARAM,KATIKANAPALLY  (REC)          ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,29.0,56.0
WARANGAL,WARANGAL,WARANGAL,STATION ROAD,STATION ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,53.0
PEDDAPALLY,MANTHANI,GODAVARIKHANI,MARKANDEYA COLONY,MARKANDEYA COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,86.0,30.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,POOSALA       ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3999.0,50.0
PEDDAPALLY,PEDDAPALLY,SULTHANABAD,SULTHANABAD,SULTANABAD    ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
WARANGAL,RURAL WARANGAL,WARDHANNAPET,RAYAPARTHI,RAYAPARTHI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,989.0,50.0
RAJANNA SIRICILLA,VEMULAWADA,VEMULAWADA URBAN,VEMULAWADA URBAN,THETTUKUNTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,970.0,50.0
PEDDAPALLY,MANTHANI,Manthani,MANTHANI TOWN,MANTHANI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
NIRMAL,NIRMAL,KHANAPUR,MAMDA,MAMDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,10.0,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,BARDIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,3438.0,159.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,NASPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,32.0,50.0
NIRMAL,BHAINSA,BHAINSA,BHAINSA - TOWN,NIRMAL ROAD AREA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,38.0,50.0
NIZAMABAD,ARMOOR,BHEEMGAL,BHEEMGAL (T),BHEEMGAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANCHERIAL - RURAL,TEAGALPAHAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
MANCHERIAL,MANCHERIAL,MANCHERIAL - RURAL,MANDAMARRY,ANDUGULPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,83.0,120.0
MULUGU,MULUGU,MULUGU,MALLAMPALLY,MALLAMPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,89.0,120.0
NIZAMABAD,NIZAMABAD,NANDIPET,NANDIPET,NANDIPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,54.0
KHAMMAM,WYRA,WYRA,PEDDA GOPATHI,THANIKELLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,9.0,50.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,237.0,30.0
KHAMMAM,WYRA,WYRA,WYRA,STAGE PINAPAKA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,165.0,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,MENTRAJPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,212.0,50.0
KHAMMAM,SATHUPALLY,THALLADA,THALLADA,ANJANAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,30.0
MAHABUBABAD,MAHABUBABAD,MAHABUBABAD(T),MAHABUBABAD (TOWN),NON SLB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1603.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,HUNTER ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,14122.0,136.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,SHAYAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,870.0,53.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BURGUMPADU,LAKSHMIPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,2,1,1803.0,60.0
BHADRADRI KOTHAGUDEM,PALONCHA,ASWARAOPETA,ASWARAOPET,PERAIGUDEM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,120.0
JAGITYAL,JAGITYAL,DHARMAPURI,BUGGARAM,RAYAPATNAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,128.0,50.0
ADILABAD,ADILABAD,ECHODA,ECHODA,ADEGAON (B),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5.0,50.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1878.0,106.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DURGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5089.0,56.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,MANNUR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,1.0,240.0
ADILABAD,UTNOOR,UTNOOR,GUDIHATNOOR,SEETHAGONDHI,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,234.0,150.0
ASIFABAD,ASIFABAD,ASIFABAD,ASIFABAD (RURAL),BURUGUDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,TEKULAPALLY,TEKULA PALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,4.0,30.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,PALVONCHA TOWN-2,PALONCHA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2401.0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,196.0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,500.0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,ORUGONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,3552.0,170.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,BHOOPALPALLY,PULLURI RAMAIAHPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,120.0
JAGITYAL,JAGITYAL,DHARMAPURI,DHARMAPURI,DHARMAPURI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,756.0,50.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,PARKAL-TOWN,PARKAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,646.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,KAZIPET,KAZIPET MAIN ROAD,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3.0,53.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,MADIKONDA,MADIKONDA,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,13780.0,100.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,MADIKONDA,RAMPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,56.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,DARGA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,53.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,NIT,TEACHERS COLONY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,571.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,KAZIPET,WADDEPALLY,PRASANTHINAGAR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,85.0,56.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,BAMBARA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,120.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,704.0,28.0
ADILABAD,ADILABAD,ADILABAD TOWN,ADILABAD TOWN-III,ADILABAD-TOWN-III,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,3097.0,75.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5000.0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,HASANPARTHY  (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,31.0,56.0
HANUMAKONDA,HANAMKONDA/RURAL,HASANPARTHY,HASANPARTHY,YELLAPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,658.0,30.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,ELKATHURTHY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,51.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),MACHILIBAZAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,0.0,106.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,BALASAMUDRAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,904.0,55.0
HANUMAKONDA,HANAMKONDA/RURAL,KAMALAPUR,ELKATHURTHY,PENCHIKALPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,120.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),NAKKALAGUTTA,NAKKALAGUTTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,120.0,79.0
HANUMAKONDA,HANAMKONDA/TOWN,HANAMKONDA(T),SUBEDARI,BONDIVAGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,2272.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,PEDDAMMAGADDA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,316.0,30.0
HANUMAKONDA,HANAMKONDA/TOWN,NAYEEMNAGAR,YADAVA NAGAR,RANGAMPET,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1321.0,120.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,BHADRACHALAM,BCM-TOWN,BHADRACHALAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,38.0,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,ASWAPURAM,ASWAPURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,131.0,30.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM RURAL,CHANDRUGONDA,AYYANNA PALEM-CG,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,30.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 2,J CIRCLE,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
JAGITYAL,METPALLY,METPALLY,METPALLY TOWN 2,METPALLY TOWN 2,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,50.0
JANGAON,GHANPUR,GHANPUR,GHANPUR (TOWN),GHANPUR (T) (H),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1694.0,50.0
KAMAREDDY,BANSWADA,PITLAM,PITLAM,PITLAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,3735.0,50.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),ANTHAMPALLI,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,611.0,54.0
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(NORTH),BASWAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,4424.0,104.0
KAMAREDDY,KAMAREDDY,Kamareddy Town,KAMAREDDY(R),TEKRIYAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,0.0,25.0
JANGAON,GHANPUR,GHANPUR,RAJAVARAM,CHINNAPENDIAL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1.0,50.0
JANGAON,JANGAON,JANGAON,BACHANNAPET,BACHANNAPET (HQ),9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,93.0,2.5
KAMAREDDY,KAMAREDDY,DOMAKONDA,BHIKNOOR(SOUTH),BHIKNOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,16.0,120.0
KARIMNAGAR,KARIMNAGAR RURAL,Gangadhara,ACHAMPALLY,WADDIARAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,173.0,25.0
KARIMNAGAR,HUZURABAD,HUZURABAD,HUZURABAD TOWN,RTC DEPO ,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,1061.0,20.0
KARIMNAGAR,KARIMNAGAR,KARIMNAGAR TOWN 2,KRN TOWN 7,NON SLAB,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,9502.0,50.0
