circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,EV CHARGING STATIONS,9,1,1.0,0,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,GOPAN PALLY,EV CHARGING STATIONS,9,5,5.0,42805,306.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,EV CHARGING STATIONS,9,1,1.0,18000,55.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,EV CHARGING STATIONS,9,1,1.0,11,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOWLI DODDI,EV CHARGING STATIONS,9,1,1.0,10207,55.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV KHAJAGUDA,EV CHARGING STATIONS,9,1,1.0,9677,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,EV CHARGING STATIONS,9,1,1.0,13938,54.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,EV CHARGING STATIONS,9,1,1.0,5234,54.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,EV CHARGING STATIONS,9,1,1.0,7761,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,JOURNALIST COLONY ,EV CHARGING STATIONS,9,1,1.0,3462,5.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,EV CHARGING STATIONS,9,4,4.0,13447,167.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,IBRAHIMBAGH,EV CHARGING STATIONS,9,1,1.0,7702,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,EV CHARGING STATIONS,9,2,2.0,16324,57.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,EV CHARGING STATIONS,9,2,2.0,4579,108.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,EV CHARGING STATIONS,9,2,2.0,2884,108.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI,EV CHARGING STATIONS,9,1,1.0,0,54.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,RAMDEVGUDA,EV CHARGING STATIONS,9,1,1.0,4366,54.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),EV CHARGING STATIONS,9,1,1.0,7489,60.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,"ADITYA,PRAKASH NAGAR",EV CHARGING STATIONS,9,1,1.0,5350,12.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GULMOHAR & DUBE COLONY,EV CHARGING STATIONS,9,1,1.0,6299,54.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,UNDAVELLY,EV CHARGING STATIONS,9,1,1.0,0,30.0
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),PUTANDODDI,EV CHARGING STATIONS,9,1,1.0,117,25.0
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),VEMULA,EV CHARGING STATIONS,9,1,1.0,1085,50.0
GADWAL,GADWAL,ALAMPUR X ROAD,MANOPAAD,JALLAPOOR,EV CHARGING STATIONS,9,1,1.0,0,54.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,A.PURCHOWRASTA,EV CHARGING STATIONS,9,3,3.0,9945,131.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,EV CHARGING STATIONS,9,1,1.0,34,5.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,EV CHARGING STATIONS,9,2,2.0,0,4.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,JJ NAGAR VAMPUGUDA-CT METERS,EV CHARGING STATIONS,9,4,4.0,9540,173.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR NON CT SERVICES,EV CHARGING STATIONS,9,1,1.0,2234,14.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIIGADDA HV,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAITHRI V.GUDA NON CT SERVICES,EV CHARGING STATIONS,9,2,2.0,3711,35.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,R.K PURAM,EV CHARGING STATIONS,9,1,1.0,4039,53.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL NON-CT SERVICES,EV CHARGING STATIONS,9,1,,0,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,ASRAO NAGAR (HV),EV CHARGING STATIONS,9,1,1.0,6216,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,KAMALA NAGAR (HV),EV CHARGING STATIONS,9,1,1.0,5355,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,M J COLONY,EV CHARGING STATIONS,9,1,1.0,2542,17.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE - V (5),EV CHARGING STATIONS,9,1,1.0,318,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),EV CHARGING STATIONS,9,1,1.0,1469,22.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-III (3),EV CHARGING STATIONS,9,1,1.0,3003,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),EV CHARGING STATIONS,9,1,1.0,2749,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,N N COLONY,EV CHARGING STATIONS,9,1,1.0,1185,40.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SAINIKPURI,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANIKPURI,EV CHARGING STATIONS,9,1,1.0,300,11.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-II(2) KRUPP,EV CHARGING STATIONS,9,1,1.0,642,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-IIA (6) OFFICE BACK SIDE,EV CHARGING STATIONS,9,1,1.0,1618,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,EV CHARGING STATIONS,9,1,1.0,67,2.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,OLD MOULALI,EV CHARGING STATIONS,9,1,1.0,4713,15.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA, HV / HV,EV CHARGING STATIONS,9,1,1.0,2408,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,IDA NACHARAM,EV CHARGING STATIONS,9,3,3.0,2436,56.65
HABSIGUDA,KEESARA,GHATKESAR,MEDIPALLY,HV CT METERS C.C & MEDIPALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,HV PEERZADIGUDA,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM HV CT METERS,EV CHARGING STATIONS,9,2,2.0,351,69.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,ANNAPURNA NAGAR,EV CHARGING STATIONS,9,1,1.0,2378,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,BEERAPPAGADDA,EV CHARGING STATIONS,9,1,1.0,2353,54.0
HABSIGUDA,HABSIGUDA,UPPAL,BODUPPAL,HV LI  VENUGOPAL,EV CHARGING STATIONS,9,1,1.0,806,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,UPPAL,EV CHARGING STATIONS,9,1,1.0,880,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,HBG (CTM),EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV BAGAYATH,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,EV CHARGING STATIONS,9,1,,0,28.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV CT METERS,EV CHARGING STATIONS,9,2,2.0,6450,108.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV IDA UPPAL,EV CHARGING STATIONS,9,2,2.0,7275,83.92
HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,MEDIPALLY CT METER SERVICES,EV CHARGING STATIONS,9,1,1.0,2768,70.0
HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,NARAPALLY CT METER SERVICES,EV CHARGING STATIONS,9,2,2.0,0,108.0
HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,EV CHARGING STATIONS,9,1,,0,15.0
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,CT METERS,EV CHARGING STATIONS,9,1,1.0,4025,54.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,HV (CT METER),EV CHARGING STATIONS,9,1,1.0,2199,53.0
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,EV CHARGING STATIONS,9,3,3.0,46,162.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,KEESARA VILLAGE,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,EV CHARGING STATIONS,9,1,1.0,2358,17.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LT/HT SERVICES MALLAPUR,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRINIVASA SCHOOL,EV CHARGING STATIONS,9,1,1.0,3792,14.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,STREET LIGHTS & PWS,EV CHARGING STATIONS,9,1,1.0,1612,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,CT METERS DOMESTIC AREA,EV CHARGING STATIONS,9,2,2.0,0,108.0
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAMANTHAPUR,EV CHARGING STATIONS,9,3,3.0,6350,162.0
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,CT METER,EV CHARGING STATIONS,9,1,1.0,2927,54.0
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,EV CHARGING STATIONS,9,1,1.0,217,15.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,CT METER,EV CHARGING STATIONS,9,2,2.0,1677,108.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,0,17.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,GRC CT METERS V N COLONY,EV CHARGING STATIONS,9,1,1.0,5818,53.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"FATE MAINDAN, K VENUGOPALA CHA",EV CHARGING STATIONS,9,1,1.0,2950,54.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,GRC- ASSISTANT ENGINEER,EV CHARGING STATIONS,9,1,1.0,8809,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,GRC HV GOLCONDA,EV CHARGING STATIONS,9,1,1.0,3150,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,RETHI BOWLI,GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,1950,60.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,1900,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BJR COLLEGE ROAD,EV CHARGING STATIONS,9,1,1.0,14154,54.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC CT SECTION,EV CHARGING STATIONS,9,3,3.0,6297,162.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,3811,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC HV SURYA NAGAR,EV CHARGING STATIONS,9,1,1.0,7044,21.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BOAT CLUB (HYDERABAD),EV CHARGING STATIONS,9,3,3.0,4343,161.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC CT METERS,EV CHARGING STATIONS,9,3,3.0,24637,158.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MCH OFFICE KHAIRATABAD,EV CHARGING STATIONS,9,1,1.0,8311,40.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-1,EV CHARGING STATIONS,9,1,1.0,6457,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,AMRUTHA ESTATE(MEDINOVA),EV CHARGING STATIONS,9,1,1.0,243,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,EV CHARGING STATIONS,9,1,1.0,4414,22.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,CT METER,EV CHARGING STATIONS,9,4,4.0,1607,108.0
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,SHAH COLONY,EV CHARGING STATIONS,9,1,1.0,4739,12.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,EV CHARGING STATIONS,9,2,2.0,17,108.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,GRCHV DATTACOLONY,EV CHARGING STATIONS,9,1,1.0,4519,18.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,PUTHLIBOWLI GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,0,54.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,EV CHARGING STATIONS,9,1,1.0,3368,17.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,EV CHARGING STATIONS,9,1,1.0,931,12.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC CT (SLI),EV CHARGING STATIONS,9,1,1.0,0,54.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,GRC SERVICES,EV CHARGING STATIONS,9,1,1.0,1957,10.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,EV CHARGING STATIONS,9,1,1.0,0,22.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,BHARATNAGAR OLD,EV CHARGING STATIONS,9,1,1.0,0,5.0
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,TOTAL HV SERVICES,EV CHARGING STATIONS,9,1,1.0,5839,50.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,EV CHARGING STATIONS,9,1,1.0,1512,12.0
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,SANTOSHNAGAR,TOTAL HV SERVICES,EV CHARGING STATIONS,9,1,1.0,486,54.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,LINE INSPECTOR-1,EV CHARGING STATIONS,9,1,1.0,8,54.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AE CT JADCHERLA TOWN,EV CHARGING STATIONS,9,1,1.0,98,25.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,AE CT ADDAKAL,EV CHARGING STATIONS,9,1,1.0,1946,65.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,LINE INSPECTOR-2,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BALANAGAR,EV CHARGING STATIONS,9,3,3.0,925,160.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,AE CT JADCHERLA RURAL,EV CHARGING STATIONS,9,5,5.0,20618,216.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,KETHIREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,0,25.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RANGAREDDYGUDA,EV CHARGING STATIONS,9,1,1.0,1197,30.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,MACHARAM-J,EV CHARGING STATIONS,9,1,1.0,12,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -GA,EV CHARGING STATIONS,9,1,1.0,1003,7.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -PE,EV CHARGING STATIONS,9,2,2.0,587,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN-III AE,EV CHARGING STATIONS,9,1,1.0,7,30.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPANNAPALLY,EV CHARGING STATIONS,9,1,1.0,614,7.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,CHRISTAIANPALLY,EV CHARGING STATIONS,9,1,,0,60.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,EV CHARGING STATIONS,9,2,2.0,0,108.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,EV CHARGING STATIONS,9,1,1.0,16,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,AE CT GANDEED,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DEVARKADRA,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,309,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,888,54.0
MEDAK,TOOPRAN,TOOPRAN,MASAIPET,MASAIPET,EV CHARGING STATIONS,9,2,2.0,253,107.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,NAGULAPALLY,EV CHARGING STATIONS,9,1,1.0,334,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,3,2.0,0,115.0
MEDAK,MEDAK,NARSAPOOR,KOWDIPALLY,KOWDIPALLY,EV CHARGING STATIONS,9,1,1.0,8,54.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-1 EDLABAZAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,14056,53.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,2,1.0,1,68.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,1893,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,EV CHARGING STATIONS,9,1,1.0,7310,31.0
